Date,Open,High,Low,Close,SMAVG (200) on Close,SMAVG (50) on Close,SMAVG (100) on Close
17/11/2016 03:30,1227.41,1228.19,1226.59,1228.19,1230.89,1227.3,1226.66
17/11/2016 03:00,1227.24,1228.12,1225.08,1227.41,1231.05,1227.3,1226.61
17/11/2016 02:30,1227.02,1228.02,1226.67,1227.24,1231.19,1227.32,1226.57
17/11/2016 02:00,1226.79,1227.74,1226.22,1227.02,1231.34,1227.32,1226.51
17/11/2016 01:30,1226.51,1226.9,1226.02,1226.79,1231.5,1227.33,1226.46
17/11/2016 01:00,1225.16,1226.59,1224.77,1226.52,1231.69,1227.35,1226.4
17/11/2016 00:30,1224.92,1225.78,1224.89,1225.18,1231.89,1227.39,1226.35
17/11/2016 00:00,1224.99,1224.99,1224.15,1224.46,1232.1,1227.46,1226.28
16/11/2016 23:30,1224.95,1225.66,1224.61,1224.99,1232.31,1227.53,1226.24
16/11/2016 23:00,1225.05,1225.37,1224.64,1224.95,1232.53,1227.6,1226.17
16/11/2016 22:30,1225.85,1226.2,1224.53,1225.05,1232.71,1227.59,1226.11
16/11/2016 22:00,1225.51,1226.78,1225.02,1225.85,1232.91,1227.56,1226.07
16/11/2016 21:30,1224.24,1226.54,1224,1225.51,1233.13,1227.53,1226.03
16/11/2016 21:00,1223.93,1225.74,1223.7,1224.24,1233.36,1227.48,1226.05
16/11/2016 20:30,1224.06,1225.23,1223.09,1223.93,1233.57,1227.49,1226.05
16/11/2016 20:00,1226.57,1226.57,1223.88,1224.05,1233.83,1227.54,1226.01
16/11/2016 19:30,1227.47,1228.03,1226.46,1226.57,1234.09,1227.55,1225.94
16/11/2016 19:00,1227.59,1228.97,1227.4,1227.47,1234.34,1227.49,1225.8
16/11/2016 18:30,1226.01,1228.35,1225.85,1227.6,1234.61,1227.43,1225.67
16/11/2016 18:00,1224.61,1226.75,1224,1226.01,1234.87,1227.35,1225.52
16/11/2016 17:30,1226.47,1227.09,1223.84,1224.61,1235.14,1227.33,1225.44
16/11/2016 17:00,1227.64,1229.98,1225.67,1226.47,1235.43,1227.34,1225.41
16/11/2016 16:30,1229.8,1229.97,1226.57,1227.64,1235.7,1227.25,1225.39
16/11/2016 16:00,1227.71,1230.19,1226.74,1229.8,1235.97,1227.15,1225.36
16/11/2016 15:30,1226.59,1229.03,1225.32,1227.72,1236.24,1227.02,1225.3
16/11/2016 15:00,1225.53,1227.03,1223.9,1226.57,1236.53,1226.98,1225.28
16/11/2016 14:30,1224.55,1226.84,1223.52,1225.53,1236.84,1226.96,1225.26
16/11/2016 14:00,1223.26,1224.56,1221.55,1224.55,1237.16,1226.99,1225.27
16/11/2016 13:30,1224.45,1225.24,1223.22,1223.26,1237.45,1227.03,1225.27
16/11/2016 13:00,1226.22,1226.53,1224.03,1224.45,1237.77,1227.07,1225.3
16/11/2016 12:30,1226.45,1226.69,1224.74,1226.22,1238.08,1227.08,1225.27
16/11/2016 12:00,1227.51,1228.04,1226.18,1226.45,1238.38,1227.07,1225.24
16/11/2016 11:30,1227.54,1228.79,1227.52,1227.53,1238.69,1227.07,1225.14
16/11/2016 11:00,1227.94,1228.92,1227.49,1227.54,1238.97,1227.07,1225.1
16/11/2016 10:30,1226.99,1228.56,1226.7,1227.95,1239.24,1227.09,1225.07
16/11/2016 10:00,1227.34,1228.41,1226.25,1227.01,1239.53,1227.03,1224.98
16/11/2016 09:30,1225.97,1227.92,1225.44,1227.35,1239.82,1227.07,1224.91
16/11/2016 09:00,1229.69,1230.09,1225.83,1225.97,1240.12,1227.06,1224.8
16/11/2016 08:30,1231.52,1231.71,1229.68,1229.7,1240.43,1227.08,1224.67
16/11/2016 08:00,1230.66,1231.85,1229.62,1231.52,1240.71,1226.97,1224.54
16/11/2016 07:30,1230.19,1231.64,1229.87,1230.66,1240.99,1226.85,1224.39
16/11/2016 07:00,1229.62,1230.25,1228.72,1230.19,1241.26,1226.74,1224.25
16/11/2016 06:30,1230.49,1231.28,1229.51,1229.63,1241.5,1226.64,1224.12
16/11/2016 06:00,1231.18,1231.2,1229.86,1230.49,1241.74,1226.56,1224.01
16/11/2016 05:30,1230.27,1231.93,1230.23,1231.18,1241.97,1226.47,1223.89
16/11/2016 05:00,1232.27,1232.57,1230.04,1230.26,1242.21,1226.35,1223.77
16/11/2016 04:30,1231.51,1232.67,1231.21,1232.27,1242.45,1226.27,1223.65
16/11/2016 04:00,1231.43,1232.43,1231.2,1231.51,1242.67,1226.17,1223.58
16/11/2016 03:30,1230.48,1233.18,1229.65,1231.43,1242.91,1226.14,1223.53
16/11/2016 03:00,1228.29,1230.55,1228.06,1230.48,1243.13,1226.07,1223.52
16/11/2016 02:30,1228.67,1229.51,1227.73,1228.3,1243.36,1226.02,1223.5
16/11/2016 02:00,1226.92,1228.97,1226.79,1228.66,1243.59,1225.93,1223.49
16/11/2016 01:30,1227.64,1227.65,1226.33,1226.93,1243.81,1225.81,1223.48
16/11/2016 01:00,1227.52,1230.81,1227.09,1227.64,1244.04,1225.71,1223.47
16/11/2016 00:30,1228.75,1228.75,1227.42,1227.51,1244.27,1225.59,1223.47
16/11/2016 00:00,1228.73,1228.73,1228.55,1228.7,1244.5,1225.46,1223.44
15/11/2016 23:30,1228.06,1228.93,1227.95,1228.73,1244.74,1225.32,1223.37
15/11/2016 23:00,1228.2,1228.47,1227.42,1228.06,1244.98,1225.11,1223.3
15/11/2016 22:30,1224.81,1228.21,1224.79,1228.2,1245.26,1224.95,1223.25
15/11/2016 22:00,1223.49,1224.95,1223.49,1224.81,1245.55,1224.74,1223.22
15/11/2016 21:30,1224.11,1225.14,1223.25,1223.47,1245.87,1224.63,1223.29
15/11/2016 21:00,1223.35,1224.57,1222.97,1224.11,1246.19,1224.58,1223.4
15/11/2016 20:30,1224.6,1224.78,1222.38,1223.35,1246.47,1224.54,1223.49
15/11/2016 20:00,1226.56,1226.66,1223.89,1224.6,1246.87,1224.61,1223.53
15/11/2016 19:30,1224.48,1226.68,1223.38,1226.56,1247.26,1224.6,1223.63
15/11/2016 19:00,1223.6,1225.7,1223.46,1224.48,1247.65,1224.47,1223.71
15/11/2016 18:30,1224.07,1225.46,1223.3,1223.6,1248.04,1224.32,1223.83
15/11/2016 18:00,1223.81,1225.74,1222.02,1224.07,1248.44,1224.11,1224.14
15/11/2016 17:30,1224.88,1225.78,1222.77,1223.81,1248.84,1223.91,1224.49
15/11/2016 17:00,1225.44,1229.64,1224.56,1224.88,1249.24,1223.69,1224.84
15/11/2016 16:30,1221.74,1227.15,1219.83,1225.44,1249.64,1223.55,1225.17
15/11/2016 16:00,1222.76,1223.54,1219,1221.73,1250.03,1223.47,1225.5
15/11/2016 15:30,1223.27,1228.01,1220.8,1222.78,1250.42,1223.54,1225.88
15/11/2016 15:00,1225.72,1226.77,1222.96,1223.13,1250.81,1223.56,1226.21
15/11/2016 14:30,1225.64,1226.8,1223.47,1225.72,1251.19,1223.59,1226.53
15/11/2016 14:00,1227.24,1227.24,1224.03,1225.64,1251.57,1223.57,1226.83
15/11/2016 13:30,1226.23,1228.04,1224.86,1227.24,1251.99,1223.56,1227.12
15/11/2016 13:00,1225.44,1226.59,1224.63,1226.22,1252.44,1223.55,1227.41
15/11/2016 12:30,1224.88,1228.93,1224.53,1225.44,1252.92,1223.51,1227.7
15/11/2016 12:00,1225.93,1226.68,1224.53,1224.87,1253.36,1223.52,1228.02
15/11/2016 11:30,1226.07,1226.51,1222.6,1225.93,1253.86,1223.46,1228.35
15/11/2016 11:00,1227.83,1227.87,1225.43,1226.07,1254.35,1223.4,1228.71
15/11/2016 10:30,1228.53,1231.65,1227.23,1227.83,1254.88,1223.22,1229.08
15/11/2016 10:00,1224.84,1228.85,1224.59,1228.53,1255.31,1223.12,1229.42
15/11/2016 09:30,1229,1229.32,1224.67,1224.85,1255.77,1223.05,1229.76
15/11/2016 09:00,1226.63,1229.3,1225.46,1229.01,1256.25,1222.94,1230.11
15/11/2016 08:30,1227.02,1227.76,1225.91,1226.63,1256.61,1222.74,1230.44
15/11/2016 08:00,1224.31,1227.85,1224.23,1227.02,1256.99,1222.54,1230.79
15/11/2016 07:30,1225.45,1225.86,1223.63,1224.31,1257.28,1222.26,1231.12
15/11/2016 07:00,1225.06,1226.48,1224.63,1225.45,1257.54,1222.1,1231.46
15/11/2016 06:30,1225.25,1225.34,1224.05,1225.09,1257.76,1221.93,1231.8
15/11/2016 06:00,1225.68,1226.14,1225.02,1225.25,1258.01,1221.77,1232.15
15/11/2016 05:30,1226.14,1226.45,1225.11,1225.68,1258.25,1221.6,1232.46
15/11/2016 05:00,1224.91,1226.16,1224.45,1226.14,1258.48,1221.47,1232.83
15/11/2016 04:30,1226.29,1226.5,1223.95,1224.89,1258.73,1221.31,1233.21
15/11/2016 04:00,1227.6,1228.6,1225.55,1226.28,1258.98,1221.19,1233.56
15/11/2016 03:30,1229.84,1230.1,1226.93,1227.6,1259.23,1221.04,1233.91
15/11/2016 03:00,1227.89,1231.41,1226.92,1229.84,1259.47,1220.98,1234.21
15/11/2016 02:30,1228.07,1228.65,1226.99,1227.91,1259.7,1220.93,1234.5
15/11/2016 02:00,1223.76,1228.39,1222.8,1228.07,1259.95,1220.96,1234.81
15/11/2016 01:30,1222.88,1225.11,1222.69,1223.76,1260.19,1220.98,1235.13
15/11/2016 01:00,1221.62,1222.95,1220.47,1222.86,1260.46,1221.05,1235.48
15/11/2016 00:30,1221.8,1222.4,1221.38,1221.63,1260.72,1221.15,1235.82
15/11/2016 00:00,1221.35,1221.61,1221.35,1221.6,1260.99,1221.23,1236.17
14/11/2016 23:30,1221.39,1221.94,1219.91,1221.35,1261.27,1221.35,1236.55
14/11/2016 23:00,1218.25,1222.39,1218,1221.39,1261.54,1221.41,1236.97
14/11/2016 22:30,1220.11,1220.81,1217.17,1218.29,1261.81,1221.42,1237.43
14/11/2016 22:00,1217.71,1221.04,1217.6,1220.09,1262.11,1221.49,1237.92
14/11/2016 21:30,1219.23,1219.81,1217.2,1217.71,1262.43,1221.54,1238.38
14/11/2016 21:00,1221.01,1222.13,1218.92,1219.23,1262.78,1221.7,1238.89
14/11/2016 20:30,1222.14,1225.71,1220.53,1221.01,1263.09,1221.95,1239.32
14/11/2016 20:00,1226.99,1227.07,1221.8,1222.14,1263.39,1222.22,1239.75
14/11/2016 19:30,1224.08,1228.74,1223.78,1227.01,1263.68,1222.44,1240.23
14/11/2016 19:00,1219.77,1224.29,1217.95,1224.05,1263.95,1222.45,1240.66
14/11/2016 18:30,1217.36,1220.04,1215.74,1219.77,1264.23,1222.66,1241.1
14/11/2016 18:00,1212.67,1217.37,1212.28,1217.36,1264.53,1222.96,1241.65
14/11/2016 17:30,1214.23,1215.07,1211.99,1212.69,1264.86,1223.33,1242.23
14/11/2016 17:00,1212.85,1216.54,1211.68,1214.22,1265.22,1224.17,1242.89
14/11/2016 16:30,1217.69,1219.3,1212.63,1212.85,1265.57,1225.06,1243.56
14/11/2016 16:00,1221.57,1221.74,1216.32,1217.7,1265.92,1226,1244.22
14/11/2016 15:30,1225.16,1226.13,1221.43,1221.57,1266.25,1226.8,1244.85
14/11/2016 15:00,1224.16,1225.58,1219.71,1225.16,1266.57,1227.53,1245.45
14/11/2016 14:30,1224.23,1224.65,1221.97,1224.16,1266.87,1228.21,1246
14/11/2016 14:00,1225.07,1225.15,1222.42,1224.23,1267.17,1228.85,1246.58
14/11/2016 13:30,1225.2,1226.3,1223.09,1225.08,1267.47,1229.48,1247.17
14/11/2016 13:00,1226.42,1226.9,1222.05,1225.2,1267.77,1230.09,1247.78
14/11/2016 12:30,1224.28,1226.55,1222.86,1226.42,1268.07,1230.68,1248.42
14/11/2016 12:00,1225.97,1228.5,1224.13,1224.28,1268.35,1231.26,1249.04
14/11/2016 11:30,1222,1226.09,1221.92,1225.97,1268.64,1231.89,1249.64
14/11/2016 11:00,1222.68,1223.83,1221.31,1222,1268.93,1232.51,1250.24
14/11/2016 10:30,1216.99,1223.21,1216.77,1222.68,1269.23,1233.24,1250.89
14/11/2016 10:00,1223.04,1225.03,1216.68,1216.99,1269.53,1234.02,1251.53
14/11/2016 09:30,1224.84,1226.22,1222.33,1223.03,1269.86,1234.94,1252.23
14/11/2016 09:00,1219.41,1226.99,1219.03,1224.84,1270.17,1235.73,1252.84
14/11/2016 08:30,1219.35,1220.31,1218.83,1219.41,1270.46,1236.46,1253.42
14/11/2016 08:00,1216.27,1220.62,1216.17,1219.35,1270.78,1237.29,1254.07
14/11/2016 07:30,1213.06,1216.91,1212.83,1216.27,1271.1,1238.14,1254.73
14/11/2016 07:00,1216.59,1216.98,1212.82,1213.06,1271.43,1239.05,1255.45
14/11/2016 06:30,1216.71,1217.84,1216.26,1216.6,1271.78,1239.99,1256.19
14/11/2016 06:00,1216.91,1217.61,1215.7,1216.71,1272.1,1240.81,1256.89
14/11/2016 05:30,1216.8,1217.98,1216.7,1216.91,1272.43,1241.68,1257.59
14/11/2016 05:00,1219.1,1220.81,1216.76,1216.81,1272.76,1242.54,1258.27
14/11/2016 04:30,1218.54,1220.03,1217.19,1219.1,1273.08,1243.33,1258.89
14/11/2016 04:00,1218.56,1219.58,1217.43,1218.54,1273.39,1244.2,1259.48
14/11/2016 03:30,1218.85,1220.11,1216.57,1218.56,1273.71,1245.1,1260.05
14/11/2016 03:00,1224.67,1224.67,1213.7,1218.85,1274.03,1245.93,1260.65
14/11/2016 02:30,1227.29,1227.54,1223.05,1224.68,1274.34,1246.77,1261.24
14/11/2016 02:00,1229.64,1230.31,1225.51,1227.28,1274.62,1247.44,1261.77
14/11/2016 01:30,1228.74,1230.44,1227.77,1229.64,1274.89,1248.08,1262.28
14/11/2016 01:00,1227.41,1231.38,1227.17,1228.76,1275.14,1248.66,1262.75
14/11/2016 00:30,1228.14,1228.14,1227.41,1227.42,1275.4,1249.27,1263.21
11/11/2016 23:30,1225.65,1227.88,1225.01,1227.64,1275.66,1249.91,1263.68
11/11/2016 23:00,1227.89,1228.15,1223.8,1225.65,1275.94,1250.49,1264.13
11/11/2016 22:30,1224.25,1227.91,1223.3,1227.89,1276.21,1251.11,1264.61
11/11/2016 22:00,1222.15,1224.25,1221.95,1224.25,1276.47,1251.74,1265.08
11/11/2016 21:30,1221.6,1223.94,1220.93,1222.15,1276.76,1252.53,1265.57
11/11/2016 21:00,1222.63,1226.07,1220.24,1221.6,1277.05,1253.44,1266.11
11/11/2016 20:30,1225.56,1226.62,1219.25,1222.63,1277.35,1254.34,1266.67
11/11/2016 20:00,1231.91,1232.43,1223.97,1225.56,1277.66,1255.23,1267.28
11/11/2016 19:30,1234.19,1235.49,1231.25,1231.91,1277.96,1256.08,1267.88
11/11/2016 19:00,1233.39,1237.32,1229.96,1234.19,1278.23,1256.68,1268.45
11/11/2016 18:30,1227.44,1233.88,1224.88,1233.39,1278.5,1257.28,1268.98
11/11/2016 18:00,1234.54,1234.85,1224.28,1227.44,1278.76,1258.02,1269.46
11/11/2016 17:30,1234.91,1237.78,1232.65,1234.54,1279.07,1258.88,1270.22
11/11/2016 17:00,1235.73,1241.86,1229.42,1234.9,1279.33,1259.53,1270.88
11/11/2016 16:30,1254.94,1255.43,1235.72,1235.73,1279.59,1260.33,1271.59
11/11/2016 16:00,1258.72,1259.54,1251.75,1254.94,1279.85,1261.14,1272.25
11/11/2016 15:30,1259.68,1261.93,1257.69,1258.71,1280.01,1261.6,1272.74
11/11/2016 15:00,1257.8,1261.55,1257.53,1259.7,1280.14,1262.05,1273.19
11/11/2016 14:30,1258.13,1259.54,1257.53,1257.81,1280.27,1262.44,1273.64
11/11/2016 14:00,1259.11,1259.52,1255.45,1258.13,1280.41,1262.9,1274.1
11/11/2016 13:30,1255.96,1259.29,1255.43,1259.11,1280.55,1263.36,1274.56
11/11/2016 13:00,1255.87,1257.17,1255.47,1255.96,1280.7,1263.79,1274.96
11/11/2016 12:30,1255.62,1257.76,1254.76,1255.87,1280.87,1264.3,1275.41
11/11/2016 12:00,1254.75,1256.18,1253.57,1255.62,1281.03,1264.86,1275.85
11/11/2016 11:30,1255.39,1257.88,1253.82,1254.75,1281.2,1265.48,1276.31
11/11/2016 11:00,1255.42,1258.68,1254.13,1255.39,1281.38,1266.16,1276.85
11/11/2016 10:30,1257.23,1257.55,1253.39,1255.43,1281.55,1266.81,1277.48
11/11/2016 10:00,1258.48,1258.76,1253.7,1257.23,1281.72,1267.39,1278.14
11/11/2016 09:30,1261.61,1262.89,1257.62,1258.48,1281.9,1267.96,1278.7
11/11/2016 09:00,1262.99,1263.16,1259.14,1261.6,1282.07,1268.55,1279.37
11/11/2016 08:30,1262.35,1264.88,1260.08,1263,1282.22,1269.05,1280
11/11/2016 08:00,1261.76,1262.89,1261.49,1262.35,1282.37,1269.53,1280.68
11/11/2016 07:30,1260.55,1262.06,1259.72,1261.76,1282.52,1269.95,1281.19
11/11/2016 07:00,1262.12,1262.23,1260.17,1260.55,1282.68,1270.38,1281.78
11/11/2016 06:30,1261.58,1263.04,1260.65,1262.13,1282.85,1270.85,1282.39
11/11/2016 06:00,1259.99,1262.67,1258.45,1261.58,1283.01,1271.32,1282.78
11/11/2016 05:30,1257.99,1260.05,1256.81,1259.98,1283.16,1271.85,1283.19
11/11/2016 05:00,1259.9,1261.05,1257.31,1257.99,1283.31,1272.39,1283.44
11/11/2016 04:30,1260.11,1261.9,1256.21,1259.89,1283.54,1272.96,1283.62
11/11/2016 04:00,1255.95,1260.81,1251.19,1260.11,1283.77,1273.49,1283.72
11/11/2016 03:30,1263.06,1263.67,1255.26,1255.95,1283.99,1274.01,1283.87
11/11/2016 03:00,1263.28,1265.49,1262.17,1263.06,1284.23,1274.45,1284.05
11/11/2016 02:30,1260.15,1263.39,1259.95,1263.28,1284.42,1274.75,1284.13
11/11/2016 02:00,1260.97,1262.04,1259.75,1260.15,1284.62,1275.01,1284.26
11/11/2016 01:30,1257.9,1261.02,1257.9,1260.99,1284.82,1275.37,1284.41
11/11/2016 01:00,1259.24,1260,1257.19,1257.89,1285.04,1275.71,1284.56
11/11/2016 00:30,1259.15,1259.5,1258.7,1259.24,1285.27,1276.1,1284.74
11/11/2016 00:00,1259.06,1259.06,1258.87,1259,1285.49,1276.48,1284.9
10/11/2016 23:30,1259.41,1259.84,1258.97,1259.2,1285.72,1276.84,1285.08
10/11/2016 23:00,1256.68,1259.61,1256.27,1259.41,1285.94,1277.15,1285.26
10/11/2016 22:30,1256.41,1257.72,1252.44,1256.68,1286.16,1277.46,1285.43
10/11/2016 22:00,1259.35,1259.91,1256.41,1256.41,1286.39,1277.77,1285.63
10/11/2016 21:30,1263.8,1264.29,1258.4,1259.35,1286.64,1278.11,1285.81
10/11/2016 21:00,1267.41,1267.71,1263.47,1263.8,1286.87,1278.41,1285.99
10/11/2016 20:30,1267,1267.86,1265.22,1267.41,1287.07,1278.61,1286.11
10/11/2016 20:00,1266.88,1268.54,1264.23,1267.01,1287.24,1278.78,1286.19
10/11/2016 19:30,1267.96,1269.51,1264.43,1266.88,1287.41,1278.99,1286.31
10/11/2016 19:00,1262.02,1268.47,1261.36,1267.96,1287.59,1279.33,1286.48
10/11/2016 18:30,1264.32,1266.04,1259.59,1262.02,1287.76,1279.69,1286.66
10/11/2016 18:00,1270.32,1270.58,1262.08,1264.32,1287.95,1280.22,1286.87
10/11/2016 17:30,1270.24,1273.03,1267.05,1270.32,1288.15,1280.68,1287.03
10/11/2016 17:00,1267.4,1270.25,1263.85,1270.25,1288.3,1280.89,1287.13
10/11/2016 16:30,1274.7,1274.73,1263.24,1267.39,1288.46,1281.56,1287.24
10/11/2016 16:00,1276.31,1278.2,1273.64,1274.69,1288.63,1282.24,1287.37
10/11/2016 15:30,1278.14,1280.6,1274.81,1276.31,1288.75,1282.86,1287.42
10/11/2016 15:00,1280.88,1284.05,1276.64,1278.14,1288.86,1283.36,1287.48
10/11/2016 14:30,1279.56,1281.5,1278.23,1280.87,1288.94,1283.89,1287.55
10/11/2016 14:00,1280.67,1282.38,1278.56,1279.56,1289.02,1284.33,1287.58
10/11/2016 13:30,1281.27,1283.09,1278.97,1280.68,1289.11,1284.83,1287.62
10/11/2016 13:00,1280.43,1281.53,1276.93,1281.27,1289.2,1285.29,1287.65
10/11/2016 12:30,1281.46,1282.35,1279.48,1280.44,1289.29,1285.75,1287.69
10/11/2016 12:00,1283.81,1284.98,1279.51,1281.46,1289.39,1286.14,1287.73
10/11/2016 11:30,1286.48,1286.61,1283.4,1283.8,1289.47,1286.53,1287.77
10/11/2016 11:00,1288.94,1290.94,1285.77,1286.48,1289.55,1286.85,1287.77
10/11/2016 10:30,1288.07,1292.34,1287.99,1288.96,1289.62,1287.15,1287.75
10/11/2016 10:00,1284.19,1288.95,1283.97,1288.07,1289.68,1287.54,1287.71
10/11/2016 09:30,1285.9,1286.67,1283.56,1284.18,1289.75,1288.15,1287.66
10/11/2016 09:00,1287.64,1287.89,1285.89,1285.91,1289.85,1288.88,1287.65
10/11/2016 08:30,1286.6,1288.51,1285.29,1287.64,1289.94,1289.44,1287.62
10/11/2016 08:00,1287.05,1288.54,1285.89,1286.59,1290.02,1290.19,1287.57
10/11/2016 07:30,1283.25,1287.88,1283.25,1287.06,1290.09,1290.94,1287.54
10/11/2016 07:00,1283.36,1283.94,1282.94,1283.24,1290.17,1291.83,1287.5
10/11/2016 06:30,1283.95,1283.96,1282.14,1283.35,1290.27,1292.43,1287.5
10/11/2016 06:00,1285.84,1285.94,1283.05,1283.95,1290.37,1293.19,1287.5
10/11/2016 05:30,1287.93,1288.53,1285.83,1285.84,1290.46,1293.93,1287.49
10/11/2016 05:00,1287.07,1288.23,1286.27,1287.93,1290.55,1294.25,1287.47
10/11/2016 04:30,1286.57,1288.81,1286.54,1287.07,1290.62,1294.52,1287.41
10/11/2016 04:00,1286.65,1286.98,1285.05,1286.56,1290.7,1294.48,1287.37
10/11/2016 03:30,1285.7,1287.08,1284.14,1286.63,1290.78,1294.29,1287.32
10/11/2016 03:00,1278.01,1285.88,1277.69,1285.7,1290.85,1293.95,1287.28
10/11/2016 02:30,1278.13,1279.07,1276.96,1277.99,1290.93,1293.74,1287.24
10/11/2016 02:00,1276.22,1278.21,1274.47,1278.14,1291.05,1293.65,1287.28
10/11/2016 01:30,1278.43,1278.81,1275.24,1276.27,1291.17,1293.52,1287.31
10/11/2016 01:00,1278.02,1279.24,1276.98,1278.43,1291.28,1293.51,1287.37
10/11/2016 00:30,1278.08,1278.48,1277.82,1278.01,1291.39,1293.44,1287.4
10/11/2016 00:00,1277.98,1278.05,1277.34,1277.34,1291.49,1293.4,1287.43
09/11/2016 23:30,1277.12,1278.21,1276.93,1277.98,1291.6,1293.37,1287.47
09/11/2016 23:00,1274.65,1277.26,1274.54,1277.12,1291.71,1293.32,1287.49
09/11/2016 22:30,1274.69,1275.89,1274.02,1274.65,1291.81,1293.31,1287.53
09/11/2016 22:00,1272.44,1274.79,1272.06,1274.7,1291.91,1293.37,1287.6
09/11/2016 21:30,1273.32,1273.62,1271.41,1272.44,1292.01,1293.41,1287.64
09/11/2016 21:00,1274.63,1277.26,1272.28,1273.32,1292.11,1293.49,1287.74
09/11/2016 20:30,1273.39,1275.48,1273.15,1274.63,1292.2,1293.51,1287.81
09/11/2016 20:00,1276.2,1277.21,1270.29,1273.39,1292.26,1293.56,1287.86
09/11/2016 19:30,1277.54,1279.23,1274.44,1276.21,1292.33,1293.61,1287.94
09/11/2016 19:00,1283.7,1284.13,1274,1277.54,1292.41,1293.6,1288
09/11/2016 18:30,1285.97,1286.74,1281,1283.72,1292.49,1293.62,1288.03
09/11/2016 18:00,1288.72,1290.82,1285.32,1285.97,1292.54,1293.64,1288.04
09/11/2016 17:30,1287.25,1290.39,1285.41,1288.73,1292.57,1293.64,1288.04
09/11/2016 17:00,1280.82,1290.63,1279.98,1287.25,1292.6,1293.51,1288.01
09/11/2016 16:30,1303.58,1303.74,1280.53,1280.83,1292.65,1293.38,1288.01
09/11/2016 16:00,1301.22,1304.78,1300.21,1303.58,1292.76,1293.37,1288.07
09/11/2016 15:30,1305.87,1306.51,1300.82,1301.23,1292.75,1292.92,1287.91
09/11/2016 15:00,1301.12,1306.86,1297.36,1305.88,1292.75,1292.5,1287.77
09/11/2016 14:30,1304.61,1305.05,1300.57,1301.11,1292.73,1291.98,1287.58
09/11/2016 14:00,1303.05,1305.45,1299.77,1304.6,1292.74,1291.61,1287.45
09/11/2016 13:30,1304.45,1305.15,1301.46,1303.05,1292.74,1291.21,1287.28
09/11/2016 13:00,1303.99,1307.64,1303.77,1304.46,1292.75,1290.83,1287.1
09/11/2016 12:30,1303.93,1306.7,1301.42,1304,1292.75,1290.42,1286.9
09/11/2016 12:00,1299.86,1305.65,1298.34,1303.95,1292.76,1290.01,1286.72
09/11/2016 11:30,1300.99,1301.65,1296.97,1299.88,1292.75,1289.63,1286.55
09/11/2016 11:00,1299.98,1302.17,1294.94,1300.98,1292.76,1289.33,1286.44
09/11/2016 10:30,1301.58,1303.78,1297.23,1299.98,1292.75,1289,1286.32
09/11/2016 10:00,1308.53,1311.5,1290.88,1301.6,1292.75,1288.7,1286.21
09/11/2016 09:30,1318.3,1319.43,1308.03,1308.52,1292.74,1288.36,1286.09
09/11/2016 09:00,1320.89,1322.17,1309.57,1318.3,1292.69,1287.88,1285.91
09/11/2016 08:30,1313.78,1325.48,1312.93,1320.9,1292.58,1287.17,1285.62
09/11/2016 08:00,1325,1325.94,1311.89,1313.77,1292.47,1286.41,1285.31
09/11/2016 07:30,1324.48,1329.32,1321.51,1325,1292.39,1285.8,1285.1
09/11/2016 07:00,1331.55,1337.38,1322.05,1324.49,1292.26,1284.96,1284.77
09/11/2016 06:30,1313.22,1332.67,1313.04,1331.35,1292.13,1284.13,1284.45
09/11/2016 06:00,1321.32,1322.28,1311.42,1313.23,1291.95,1283.16,1284.05
09/11/2016 05:30,1320.82,1322.25,1310.6,1321.31,1291.87,1282.57,1283.85
09/11/2016 05:00,1301.81,1323.17,1301.76,1320.82,1291.75,1281.81,1283.57
09/11/2016 04:30,1301.84,1313.24,1298.84,1301.81,1291.63,1281.05,1283.32
09/11/2016 04:00,1285.09,1311.17,1285.08,1301.84,1291.61,1280.69,1283.23
09/11/2016 03:30,1276.77,1285.29,1274.92,1285.11,1291.61,1280.3,1283.14
09/11/2016 03:00,1269.84,1277.32,1269.58,1276.77,1291.7,1280.25,1283.18
09/11/2016 02:30,1275.01,1283.35,1268.95,1269.84,1291.84,1280.34,1283.46
09/11/2016 02:00,1273.49,1280.74,1272.84,1275.01,1292.03,1280.6,1283.81
09/11/2016 01:30,1271.4,1274.12,1271.28,1273.49,1292.18,1280.74,1284.1
09/11/2016 01:00,1275.86,1275.92,1268.3,1271.4,1292.34,1280.91,1284.41
09/11/2016 00:30,1275.58,1276.38,1275.58,1275.91,1292.5,1281.11,1284.72
09/11/2016 00:00,1275.68,1275.97,1275.25,1275.28,1292.65,1281.22,1284.98
08/11/2016 23:30,1275.84,1276.55,1275.39,1275.68,1292.79,1281.36,1285.24
08/11/2016 23:00,1275.63,1275.95,1275.01,1275.84,1292.93,1281.47,1285.52
08/11/2016 22:30,1276.73,1276.83,1274.78,1275.63,1293.06,1281.57,1285.8
08/11/2016 22:00,1277.66,1277.67,1276.18,1276.73,1293.17,1281.67,1286.08
08/11/2016 21:30,1276.72,1278.79,1276.54,1277.68,1293.28,1281.76,1286.36
08/11/2016 21:00,1276.15,1277.49,1274.66,1276.72,1293.38,1281.82,1286.62
08/11/2016 20:30,1274.43,1276.14,1273.19,1276.14,1293.48,1281.87,1286.88
08/11/2016 20:00,1276.95,1278.29,1273.54,1274.43,1293.58,1281.99,1287.16
08/11/2016 19:30,1276,1278.81,1275.56,1276.96,1293.68,1282.11,1287.47
